"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","1/83","17/25052",0.0548715270881954,0.568186711964489,0.568186711964489,"BASL",1
"GO:0009986","GO:0009986","cell surface","1/83","19/25052",0.0611281427935298,0.568186711964489,0.568186711964489,"ABCG11",1
"GO:0005938","GO:0005938","cell cortex","2/83","125/25052",0.064711592627809,0.568186711964489,0.568186711964489,"VETH2/BASL",2
"GO:0098552","GO:0098552","side of membrane","1/83","39/25052",0.121486657363227,0.568186711964489,0.568186711964489,"ABCG11",1
"GO:0055028","GO:0055028","cortical microtubule","1/83","49/25052",0.150211765547093,0.568186711964489,0.568186711964489,"VETH2",1
"GO:0030981","GO:0030981","cortical microtubule cytoskeleton","1/83","52/25052",0.158646914782098,0.568186711964489,0.568186711964489,"VETH2",1
"GO:0005881","GO:0005881","cytoplasmic microtubule","1/83","56/25052",0.169765228222221,0.568186711964489,0.568186711964489,"VETH2",1
"GO:0030863","GO:0030863","cortical cytoskeleton","1/83","59/25052",0.178008586592603,0.568186711964489,0.568186711964489,"VETH2",1
"GO:0009505","GO:0009505","plant-type cell wall","2/83","235/25052",0.183014803481368,0.568186711964489,0.568186711964489,"LTPG1/BDG1",2
"GO:0015629","GO:0015629","actin cytoskeleton","1/83","70/25052",0.207548270878674,0.568186711964489,0.568186711964489,"ADF9",1
"GO:0019898","GO:0019898","extrinsic component of membrane","1/83","76/25052",0.223216208271764,0.568186711964489,0.568186711964489,"BASL",1
"GO:0048046","GO:0048046","apoplast","2/83","298/25052",0.259523616682957,0.583171005428807,0.583171005428807,"CLE20/CLE27",2
"GO:0031225","GO:0031225","anchored component of membrane","2/83","314/25052",0.279174481422141,0.583171005428807,0.583171005428807,"LTPG1/AtRLP17",2
"GO:0005856","GO:0005856","cytoskeleton","2/83","348/25052",0.320779218720588,0.583171005428807,0.583171005428807,"VETH2/ADF9",2
"GO:0009705","GO:0009705","plant-type vacuole membrane","1/83","129/25052",0.348970183684248,0.583171005428807,0.583171005428807,"ZIFL1",1
"GO:0005874","GO:0005874","microtubule","1/83","169/25052",0.430352263176739,0.583171005428807,0.583171005428807,"VETH2",1
"GO:0046658","GO:0046658","anchored component of plasma membrane","1/83","173/25052",0.437915265142501,0.583171005428807,0.583171005428807,"LTPG1",1
"GO:0099503","GO:0099503","secretory vesicle","1/83","173/25052",0.437915265142501,0.583171005428807,0.583171005428807,"LTPG1",1
"GO:0000325","GO:0000325","plant-type vacuole","1/83","177/25052",0.445379049818808,0.583171005428807,0.583171005428807,"ZIFL1",1
"GO:0099081","GO:0099081","supramolecular polymer","1/83","184/25052",0.458205789979777,0.583171005428807,0.583171005428807,"VETH2",1
"GO:0099512","GO:0099512","supramolecular fiber","1/83","184/25052",0.458205789979777,0.583171005428807,0.583171005428807,"VETH2",1
"GO:0099513","GO:0099513","polymeric cytoskeletal fiber","1/83","184/25052",0.458205789979777,0.583171005428807,0.583171005428807,"VETH2",1
"GO:0015630","GO:0015630","microtubule cytoskeleton","1/83","255/25052",0.572829419145337,0.694338909201287,0.694338909201287,"VETH2",1
"GO:0031226","GO:0031226","intrinsic component of plasma membrane","1/83","271/25052",0.595147636458246,0.694338909201287,0.694338909201287,"LTPG1",1
"GO:0099080","GO:0099080","supramolecular complex","1/83","290/25052",0.620158146730091,0.694577124337702,0.694577124337702,"VETH2",1
"GO:0005802","GO:0005802","trans-Golgi network","1/83","312/25052",0.647215387248884,0.697001186268029,0.697001186268029,"FL1",1
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","1/83","390/25052",0.728672432197595,0.75312501910057,0.75312501910057,"FL1",1
"GO:0016021","GO:0016021","integral component of membrane","1/83","418/25052",0.75312501910057,0.75312501910057,0.75312501910057,"ABCB2",1
