"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","1/82","17/25052",0.054227629198582,0.55890610917894,0.55890610917894,"BASL",1
"GO:0009986","GO:0009986","cell surface","1/82","19/25052",0.0604131988920052,0.55890610917894,0.55890610917894,"ABCG11",1
"GO:0005938","GO:0005938","cell cortex","2/82","125/25052",0.0633531375876121,0.55890610917894,0.55890610917894,"VETH2/BASL",2
"GO:0098552","GO:0098552","side of membrane","1/82","39/25052",0.120112383552997,0.55890610917894,0.55890610917894,"ABCG11",1
"GO:0055028","GO:0055028","cortical microtubule","1/82","49/25052",0.148540900674567,0.55890610917894,0.55890610917894,"VETH2",1
"GO:0030981","GO:0030981","cortical microtubule cytoskeleton","1/82","52/25052",0.156891141428244,0.55890610917894,0.55890610917894,"VETH2",1
"GO:0005881","GO:0005881","cytoplasmic microtubule","1/82","56/25052",0.167899082793162,0.55890610917894,0.55890610917894,"VETH2",1
"GO:0030863","GO:0030863","cortical cytoskeleton","1/82","59/25052",0.176061756140552,0.55890610917894,0.55890610917894,"VETH2",1
"GO:0009505","GO:0009505","plant-type cell wall","2/82","235/25052",0.179648392236088,0.55890610917894,0.55890610917894,"LTPG1/BDG1",2
"GO:0015629","GO:0015629","actin cytoskeleton","1/82","70/25052",0.205320494933352,0.562150223037628,0.562150223037628,"ADF9",1
"GO:0019898","GO:0019898","extrinsic component of membrane","1/82","76/25052",0.220844730479068,0.562150223037628,0.562150223037628,"BASL",1
"GO:0048046","GO:0048046","apoplast","2/82","298/25052",0.255115063089685,0.578052053069293,0.578052053069293,"CLE20/CLE27",2
"GO:0031225","GO:0031225","anchored component of membrane","2/82","314/25052",0.274529161420445,0.578052053069293,0.578052053069293,"LTPG1/AtRLP17",2
"GO:0005856","GO:0005856","cytoskeleton","2/82","348/25052",0.31567428525871,0.578052053069293,0.578052053069293,"VETH2/ADF9",2
"GO:0009705","GO:0009705","plant-type vacuole membrane","1/82","129/25052",0.34558936784331,0.578052053069293,0.578052053069293,"ZIFL1",1
"GO:0005874","GO:0005874","microtubule","1/82","169/25052",0.426470546007144,0.578052053069293,0.578052053069293,"VETH2",1
"GO:0046658","GO:0046658","anchored component of plasma membrane","1/82","173/25052",0.433993796451516,0.578052053069293,0.578052053069293,"LTPG1",1
"GO:0099503","GO:0099503","secretory vesicle","1/82","173/25052",0.433993796451516,0.578052053069293,0.578052053069293,"LTPG1",1
"GO:0000325","GO:0000325","plant-type vacuole","1/82","177/25052",0.441419548823282,0.578052053069293,0.578052053069293,"ZIFL1",1
"GO:0099081","GO:0099081","supramolecular polymer","1/82","184/25052",0.454183755983016,0.578052053069293,0.578052053069293,"VETH2",1
"GO:0099512","GO:0099512","supramolecular fiber","1/82","184/25052",0.454183755983016,0.578052053069293,0.578052053069293,"VETH2",1
"GO:0099513","GO:0099513","polymeric cytoskeletal fiber","1/82","184/25052",0.454183755983016,0.578052053069293,0.578052053069293,"VETH2",1
"GO:0015630","GO:0015630","microtubule cytoskeleton","1/82","255/25052",0.56842203504184,0.689156479861107,0.689156479861107,"VETH2",1
"GO:0031226","GO:0031226","intrinsic component of plasma membrane","1/82","271/25052",0.590705554166663,0.689156479861107,0.689156479861107,"LTPG1",1
"GO:0099080","GO:0099080","supramolecular complex","1/82","290/25052",0.615694851047421,0.689578233173112,0.689578233173112,"VETH2",1
"GO:0005802","GO:0005802","trans-Golgi network","1/82","312/25052",0.642751570265416,0.692193998747371,0.692193998747371,"FL1",1
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","1/82","390/25052",0.724367397557931,0.748921950429343,0.748921950429343,"FL1",1
"GO:0016021","GO:0016021","integral component of membrane","1/82","418/25052",0.748921950429343,0.748921950429343,0.748921950429343,"ABCB2",1
