"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099086","GO:0099086","synaptonemal structure","1/51","11/25052",0.0221712497786536,0.318706561771862,0.308642144031698,"ASY4",1
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","1/51","17/25052",0.034060782996423,0.318706561771862,0.308642144031698,"SAUR77",1
"GO:0000145","GO:0000145","exocyst","1/51","34/25052",0.0669834145201336,0.318706561771862,0.308642144031698,"ATEXO70H8",1
"GO:0000794","GO:0000794","condensed nuclear chromosome","1/51","42/25052",0.0820932669910213,0.318706561771862,0.308642144031698,"ASY4",1
"GO:0005789","GO:0005789","endoplasmic reticulum membrane","2/51","293/25052",0.11981585432544,0.318706561771862,0.308642144031698,"CER1/CER3",2
"GO:0042175","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network","2/51","298/25052",0.123174642134244,0.318706561771862,0.308642144031698,"CER1/CER3",2
"GO:0000793","GO:0000793","condensed chromosome","1/51","66/25052",0.125997852574872,0.318706561771862,0.308642144031698,"ASY4",1
"GO:0022626","GO:0022626","cytosolic ribosome","2/51","319/25052",0.137526370132929,0.318706561771862,0.308642144031698,"NA/NA",2
"GO:0019898","GO:0019898","extrinsic component of membrane","1/51","76/25052",0.14367767087875,0.318706561771862,0.308642144031698,"SAUR77",1
"GO:0099023","GO:0099023","vesicle tethering complex","1/51","79/25052",0.148912904341741,0.318706561771862,0.308642144031698,"ATEXO70H8",1
"GO:0005840","GO:0005840","ribosome","2/51","388/25052",0.186891136556553,0.318706561771862,0.308642144031698,"NA/NA",2
"GO:0022627","GO:0022627","cytosolic small ribosomal subunit","1/51","110/25052",0.201205890065474,0.318706561771862,0.308642144031698,"NA",1
"GO:0005938","GO:0005938","cell cortex","1/51","125/25052",0.225364929432846,0.318706561771862,0.308642144031698,"ATEXO70H8",1
"GO:0015935","GO:0015935","small ribosomal subunit","1/51","130/25052",0.233257617117819,0.318706561771862,0.308642144031698,"NA",1
"GO:0018995","GO:0018995","host cellular component","1/51","161/25052",0.280461774359239,0.318706561771862,0.308642144031698,"SPL8",1
"GO:0033643","GO:0033643","host cell part","1/51","161/25052",0.280461774359239,0.318706561771862,0.308642144031698,"SPL8",1
"GO:0033646","GO:0033646","host intracellular part","1/51","161/25052",0.280461774359239,0.318706561771862,0.308642144031698,"SPL8",1
"GO:0033647","GO:0033647","host intracellular organelle","1/51","161/25052",0.280461774359239,0.318706561771862,0.308642144031698,"SPL8",1
"GO:0033648","GO:0033648","host intracellular membrane-bounded organelle","1/51","161/25052",0.280461774359239,0.318706561771862,0.308642144031698,"SPL8",1
"GO:0042025","GO:0042025","host cell nucleus","1/51","161/25052",0.280461774359239,0.318706561771862,0.308642144031698,"SPL8",1
"GO:0043656","GO:0043656","host intracellular region","1/51","161/25052",0.280461774359239,0.318706561771862,0.308642144031698,"SPL8",1
"GO:0043657","GO:0043657","host cell","1/51","161/25052",0.280461774359239,0.318706561771862,0.308642144031698,"SPL8",1
"GO:0000228","GO:0000228","nuclear chromosome","1/51","242/25052",0.390762628400418,0.424741987391759,0.411329082526756,"ASY4",1
"GO:0044391","GO:0044391","ribosomal subunit","1/51","306/25052",0.466027126002416,0.485444922919184,0.470115083248052,"NA",1
"GO:0005694","GO:0005694","chromosome","1/51","415/25052",0.573770384186166,0.573770384186166,0.555651319422392,"ASY4",1
